event	round	count	exit
ref-cycles:u	1	6744505680	0
ref-cycles:u	2	6730067432	0
l2_lines_out.useless_hwpf:u	1	67	0
l2_lines_out.useless_hwpf:u	2	79	0
longest_lat_cache.reference:u	1	603266	0
longest_lat_cache.reference:u	2	602852	0
mem_load_retired.l1_hit:u	1	71688087	0
mem_load_retired.l1_hit:u	2	71680394	0
fp_arith_inst_retired.scalar:u	1	4200000	0
fp_arith_inst_retired.scalar:u	2	4200000	0
fp_arith_inst_retired.scalar:u	3	4200000	0
fp_arith_inst_retired.scalar:u	4	4200000	0
fp_arith_inst_retired.scalar:u	5	4200000	0
fp_arith_inst_retired.scalar:u	6	4200000	0
fp_arith_inst_retired.scalar:u	7	4200000	0
fp_arith_inst_retired.scalar:u	8	4200000	0
fp_arith_inst_retired.scalar:u	9	4200000	0
fp_arith_inst_retired.scalar:u	10	4200000	0
fp_arith_inst_retired.scalar:u	11	4200000	0
fp_arith_inst_retired.scalar:u	12	4200000	0
fp_arith_inst_retired.scalar:u	13	4200000	0
fp_arith_inst_retired.scalar:u	14	4200000	0
fp_arith_inst_retired.scalar:u	15	4200000	0
fp_arith_inst_retired.scalar:u	16	4200000	0
fp_arith_inst_retired.scalar:u	17	4200000	0
fp_arith_inst_retired.scalar:u	18	4200000	0
fp_arith_inst_retired.scalar:u	19	4200000	0
fp_arith_inst_retired.scalar:u	20	4200000	0
fp_arith_inst_retired.scalar:u	21	4200000	0
fp_arith_inst_retired.scalar:u	22	4200000	0
fp_arith_inst_retired.scalar:u	23	4200000	0
fp_arith_inst_retired.scalar:u	24	4200000	0
fp_arith_inst_retired.scalar:u	25	4200000	0
fp_arith_inst_retired.scalar:u	26	4200000	0
fp_arith_inst_retired.scalar:u	27	4200000	0
fp_arith_inst_retired.scalar:u	28	4200000	0
fp_arith_inst_retired.scalar:u	29	4200000	0
fp_arith_inst_retired.scalar:u	30	4200000	0
fp_arith_inst_retired.scalar:u	31	4200000	0
fp_arith_inst_retired.scalar:u	32	4200000	0
fp_arith_inst_retired.scalar:u	33	4200000	0
fp_arith_inst_retired.scalar:u	34	4200000	0
fp_arith_inst_retired.scalar:u	35	4200000	0
fp_arith_inst_retired.scalar:u	36	4200000	0
fp_arith_inst_retired.scalar:u	37	4200000	0
fp_arith_inst_retired.scalar:u	38	4200000	0
fp_arith_inst_retired.scalar:u	39	4200000	0
fp_arith_inst_retired.scalar:u	40	4200000	0
fp_arith_inst_retired.scalar:u	41	4200000	0
fp_arith_inst_retired.scalar:u	42	4200000	0
fp_arith_inst_retired.scalar:u	43	4200000	0
fp_arith_inst_retired.scalar:u	44	4200000	0
fp_arith_inst_retired.scalar:u	45	4200000	0
fp_arith_inst_retired.scalar:u	46	4200000	0
fp_arith_inst_retired.scalar:u	47	4200000	0
fp_arith_inst_retired.scalar:u	48	4200000	0
