event	round	count	exit
l1d_pend_miss.pending_cycles:u	1	254465258	0
l1d_pend_miss.pending_cycles:u	2	270291896	0
fp_arith_inst_retired.256b_packed_double:u	1	0	0
fp_arith_inst_retired.256b_packed_double:u	2	0	0
fp_arith_inst_retired.256b_packed_double:u	3	0	0
fp_arith_inst_retired.256b_packed_double:u	4	0	0
fp_arith_inst_retired.256b_packed_double:u	5	0	0
fp_arith_inst_retired.256b_packed_double:u	6	0	0
fp_arith_inst_retired.256b_packed_double:u	7	0	0
fp_arith_inst_retired.256b_packed_double:u	8	0	0
fp_arith_inst_retired.256b_packed_double:u	9	0	0
fp_arith_inst_retired.256b_packed_double:u	10	0	0
fp_arith_inst_retired.256b_packed_double:u	11	0	0
fp_arith_inst_retired.256b_packed_double:u	12	0	0
fp_arith_inst_retired.256b_packed_double:u	13	0	0
fp_arith_inst_retired.256b_packed_double:u	14	0	0
fp_arith_inst_retired.256b_packed_double:u	15	0	0
fp_arith_inst_retired.256b_packed_double:u	16	0	0
fp_arith_inst_retired.256b_packed_double:u	17	0	0
fp_arith_inst_retired.256b_packed_double:u	18	0	0
fp_arith_inst_retired.256b_packed_double:u	19	0	0
fp_arith_inst_retired.256b_packed_double:u	20	0	0
fp_arith_inst_retired.256b_packed_double:u	21	0	0
fp_arith_inst_retired.256b_packed_double:u	22	0	0
fp_arith_inst_retired.256b_packed_double:u	23	0	0
fp_arith_inst_retired.256b_packed_double:u	24	0	0
fp_arith_inst_retired.256b_packed_double:u	25	0	0
fp_arith_inst_retired.256b_packed_double:u	26	0	0
fp_arith_inst_retired.256b_packed_double:u	27	0	0
fp_arith_inst_retired.256b_packed_double:u	28	0	0
fp_arith_inst_retired.256b_packed_double:u	29	0	0
fp_arith_inst_retired.256b_packed_double:u	30	0	0
fp_arith_inst_retired.256b_packed_double:u	31	0	0
fp_arith_inst_retired.256b_packed_double:u	32	0	0
fp_arith_inst_retired.256b_packed_double:u	33	0	0
fp_arith_inst_retired.256b_packed_double:u	34	0	0
fp_arith_inst_retired.256b_packed_double:u	35	0	0
fp_arith_inst_retired.256b_packed_double:u	36	0	0
fp_arith_inst_retired.256b_packed_double:u	37	0	0
fp_arith_inst_retired.256b_packed_double:u	38	0	0
fp_arith_inst_retired.256b_packed_double:u	39	0	0
fp_arith_inst_retired.256b_packed_double:u	40	0	0
fp_arith_inst_retired.256b_packed_double:u	41	0	0
fp_arith_inst_retired.256b_packed_double:u	42	0	0
fp_arith_inst_retired.256b_packed_double:u	43	0	0
fp_arith_inst_retired.256b_packed_double:u	44	0	0
fp_arith_inst_retired.256b_packed_double:u	45	0	0
fp_arith_inst_retired.256b_packed_double:u	46	0	0
fp_arith_inst_retired.256b_packed_double:u	47	0	0
fp_arith_inst_retired.256b_packed_double:u	48	0	0
fp_arith_inst_retired.256b_packed_double:u	49	0	0
fp_arith_inst_retired.256b_packed_double:u	50	0	0
fp_arith_inst_retired.256b_packed_double:u	51	0	0
fp_arith_inst_retired.256b_packed_double:u	52	0	0
fp_arith_inst_retired.256b_packed_double:u	53	0	0
fp_arith_inst_retired.256b_packed_double:u	54	0	0
fp_arith_inst_retired.256b_packed_double:u	55	0	0
fp_arith_inst_retired.256b_packed_double:u	56	0	0
fp_arith_inst_retired.256b_packed_double:u	57	0	0
fp_arith_inst_retired.256b_packed_double:u	58	0	0
fp_arith_inst_retired.256b_packed_double:u	59	0	0
fp_arith_inst_retired.256b_packed_double:u	60	0	0
fp_arith_inst_retired.256b_packed_double:u	61	0	0
fp_arith_inst_retired.256b_packed_double:u	62	0	0
fp_arith_inst_retired.256b_packed_double:u	63	0	0
fp_arith_inst_retired.256b_packed_double:u	64	0	0
fp_arith_inst_retired.256b_packed_double:u	65	0	0
fp_arith_inst_retired.256b_packed_double:u	66	0	0
fp_arith_inst_retired.256b_packed_double:u	67	0	0
fp_arith_inst_retired.256b_packed_double:u	68	0	0
fp_arith_inst_retired.256b_packed_double:u	69	0	0
fp_arith_inst_retired.256b_packed_double:u	70	0	0
fp_arith_inst_retired.256b_packed_double:u	71	0	0
fp_arith_inst_retired.256b_packed_double:u	72	0	0
fp_arith_inst_retired.256b_packed_double:u	73	0	0
fp_arith_inst_retired.256b_packed_double:u	74	0	0
fp_arith_inst_retired.256b_packed_double:u	75	0	0
fp_arith_inst_retired.256b_packed_double:u	76	0	0
fp_arith_inst_retired.256b_packed_double:u	77	0	0
fp_arith_inst_retired.256b_packed_double:u	78	0	0
fp_arith_inst_retired.256b_packed_double:u	79	0	0
fp_arith_inst_retired.256b_packed_double:u	80	0	0
fp_arith_inst_retired.256b_packed_double:u	81	0	0
fp_arith_inst_retired.256b_packed_double:u	82	0	0
fp_arith_inst_retired.256b_packed_double:u	83	0	0
fp_arith_inst_retired.256b_packed_double:u	84	0	0
fp_arith_inst_retired.256b_packed_double:u	85	0	0
fp_arith_inst_retired.256b_packed_double:u	86	0	0
fp_arith_inst_retired.256b_packed_double:u	87	0	0
fp_arith_inst_retired.256b_packed_double:u	88	0	0
fp_arith_inst_retired.256b_packed_double:u	89	0	0
fp_arith_inst_retired.256b_packed_double:u	90	0	0
fp_arith_inst_retired.256b_packed_double:u	91	0	0
fp_arith_inst_retired.256b_packed_double:u	92	0	0
fp_arith_inst_retired.256b_packed_double:u	93	0	0
fp_arith_inst_retired.256b_packed_double:u	94	0	0
fp_arith_inst_retired.256b_packed_double:u	95	0	0
fp_arith_inst_retired.256b_packed_double:u	96	0	0
fp_arith_inst_retired.256b_packed_double:u	97	0	0
fp_arith_inst_retired.256b_packed_double:u	98	0	0
fp_arith_inst_retired.256b_packed_double:u	99	0	0
fp_arith_inst_retired.256b_packed_double:u	100	0	0
fp_arith_inst_retired.256b_packed_double:u	101	0	0
fp_arith_inst_retired.256b_packed_double:u	102	0	0
fp_arith_inst_retired.256b_packed_double:u	103	0	0
fp_arith_inst_retired.256b_packed_double:u	104	0	0
fp_arith_inst_retired.256b_packed_double:u	105	0	0
fp_arith_inst_retired.256b_packed_double:u	106	0	0
fp_arith_inst_retired.256b_packed_double:u	107	0	0
fp_arith_inst_retired.256b_packed_double:u	108	0	0
fp_arith_inst_retired.256b_packed_double:u	109	0	0
fp_arith_inst_retired.256b_packed_double:u	110	0	0
fp_arith_inst_retired.256b_packed_double:u	111	0	0
fp_arith_inst_retired.256b_packed_double:u	112	0	0
fp_arith_inst_retired.256b_packed_double:u	113	0	0
fp_arith_inst_retired.256b_packed_double:u	114	0	0
fp_arith_inst_retired.256b_packed_double:u	115	0	0
fp_arith_inst_retired.256b_packed_double:u	116	0	0
